path,exe,month,dom,dt,hr,min,tm
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,31,1548867698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,34,1548867897
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,35,1548867927
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,35,1548867951
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548867961
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548867967
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548867978
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548867992
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548867998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548868011
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,36,1548868019
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,40,1548868220
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,40,1548868232
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,40,1548868238
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,40,1548868250
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,40,1548868247
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,41,1548868298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,46,1548868598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,51,1548868898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,52,1548868970
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,52,1548868975
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,30,3,22,56,1548869198
C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1805.1201.0_x64__8wekyb3d8bbwe\Calculator.exe,Calculator.exe,1,31,4,0,33,1548875007
C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1805.1201.0_x64__8wekyb3d8bbwe\Calculator.exe,Calculator.exe,1,31,4,0,42,1548875550
D:\Games\Assassin s Creed Syndicate\ACS.exe,ACS.exe,1,31,4,0,43,1548875585
C:\Program Files (x86)\Google\Picasa3\PicasaPhotoViewer.exe,PicasaPhotoViewer.exe,1,31,4,1,35,1548878736
C:\Program Files\JetBrains\WebStorm 2018.2\bin\webstorm64.exe,webstorm64.exe,1,31,4,20,44,1548947666
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947809
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947808
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947810
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947814
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947815
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947819
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,46,1548947818
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,47,1548947825
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,47,1548947824
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,47,1548947823
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,47,1548947831
C:\Program Files (x86)\Internet Download Manager\IDMan.exe,IDMan.exe,1,31,4,20,47,1548947836
C:\Program Files (x86)\Internet Download Manager\IEMonitor.exe,IEMonitor.exe,1,31,4,20,47,1548947847
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,20,47,1548947859
C:\Program Files\JetBrains\WebStorm 2018.2\bin\webstorm64.exe,webstorm64.exe,1,31,4,20,48,1548947931
E:\Softwares\WebStorm-2018.3.4.exe,WebStorm-2018.3.4.exe,1,31,4,20,51,1548948077
C:\Program Files\WindowsApps\Microsoft.MicrosoftMinesweeper_2.7.4300.0_x86__8wekyb3d8bbwe\Minesweeper.exe,Minesweeper.exe,1,31,4,20,53,1548948188
C:\Program Files\JetBrains\WebStorm 2018.3.4\bin\webstorm64.exe,webstorm64.exe,1,31,4,20,56,1548948411
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,1,31,4,20,58,1548948507
C:\Program Files\JetBrains\WebStorm 2018.3.4\bin\webstorm64.exe,webstorm64.exe,1,31,4,21,0,1548948616
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,1,1548948702
C:\Program Files\JetBrains\WebStorm 2018.3.4\bin\runnerw64.exe,runnerw64.exe,1,31,4,21,1,1548948705
C:\Program Files\JetBrains\WebStorm 2018.3.4\bin\runnerw64.exe,runnerw64.exe,1,31,4,21,1,1548948709
C:\Program Files\Git\cmd\git.exe,git.exe,1,31,4,21,1,1548948710
C:\Program Files\Git\mingw64\bin\git.exe,git.exe,1,31,4,21,2,1548948726
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,2,1548948721
C:\Program Files\Git\cmd\git.exe,git.exe,1,31,4,21,2,1548948725
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,3,1548948831
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,4,1548948845
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,4,1548948844
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,4,1548948843
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,4,1548948842
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,4,1548948841
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,5,1548948915
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,5,1548948920
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,5,1548948925
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,6,1548948998
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,6,1548949008
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,7,1548949029
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,7,1548949054
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,7,1548949053
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,7,1548949057
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,7,1548949061
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,7,1548949058
C:\Program Files\Git\cmd\git.exe,git.exe,1,31,4,21,8,1548949096
C:\Program Files\JetBrains\WebStorm 2018.3.4\bin\runnerw64.exe,runnerw64.exe,1,31,4,21,8,1548949096
C:\Program Files\Git\mingw64\libexec\git-core\git-remote-https.exe,git-remote-https.exe,1,31,4,21,8,1548949096
C:\Program Files\Git\mingw64\bin\git.exe,git.exe,1,31,4,21,8,1548949096
C:\Program Files\Git\mingw64\libexec\git-core\git.exe,git.exe,1,31,4,21,8,1548949096
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,9,1548949147
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,10,1548949209
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,10,1548949210
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,10,1548949207
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,10,1548949211
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,12,1548949358
C:\Program Files\JetBrains\WebStorm 2018.3.4\bin\webstorm64.exe,webstorm64.exe,1,31,4,21,14,1548949454
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,14,1548949451
C:\Program Files\Git\cmd\git.exe,git.exe,1,31,4,21,14,1548949476
C:\Program Files\Git\cmd\git.exe,git.exe,1,31,4,21,14,1548949481
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,14,1548949482
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,14,1548949491
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,14,1548949496
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,14,1548949493
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,14,1548949495
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,16,1548949572
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,16,1548949598
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,16,1548949602
C:\Program Files\nodejs\node.exe,node.exe,1,31,4,21,20,1548949813
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,21,1548949898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,23,1548950009
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,23,1548950011
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,25,1548950116
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,26,1548950198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,31,1548950498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,33,1548950617
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,36,1548950798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,41,1548951090
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,41,1548951096
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,42,1548951158
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,43,1548951205
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,43,1548951207
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,44,1548951245
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,44,1548951255
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,44,1548951258
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,45,1548951343
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,45,1548951352
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,45,1548951354
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,46,1548951398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,46,1548951419
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,47,1548951423
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,47,1548951435
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,47,1548951437
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,49,1548951588
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,52,1548951758
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,53,1548951811
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,54,1548951871
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,21,56,1548951998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,22,1,1548952298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,22,6,1548952598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,1,31,4,22,11,1548952898
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,1,5,8,15,1548989122
C:\Program Files (x86)\Common Files\Adobe\AdobeGCClient\AGCInvokerUtility.exe,AGCInvokerUtility.exe,2,1,5,18,55,1549027526
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,55,1549027549
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,55,1549027548
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,55,1549027553
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,55,1549027555
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,55,1549027554
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027561
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027567
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027565
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027563
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027562
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027573
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027583
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027587
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,56,1549027586
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,57,1549027628
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,1,5,18,57,1549027659
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,59,1549027746
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,18,59,1549027768
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,0,1549027817
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,0,1549027816
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,1,1549027898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,2,1549027951
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,2,1549027948
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,2,1549027958
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,3,1549027999
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,3,1549028029
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,6,1549028198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,11,1549028498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,16,1549028798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,17,1549028869
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,18,1549028901
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,21,1549029072
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,21,1549029101
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,21,1549029098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,22,1549029141
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,22,1549029145
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,23,1549029180
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,26,1549029398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,31,1549029698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,36,1549029998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,41,1549030298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,46,1549030598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,51,1549030898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,19,56,1549031198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,1,1549031498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,5,1549031724
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,5,1549031731
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,5,1549031735
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,6,1549031798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,8,1549031912
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,8,1549031929
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,9,1549031959
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,9,1549031970
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,9,1549031975
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,10,1549032056
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,11,1549032098
C:\Program Files (x86)\Microsoft Office\root\Office16\EXCEL.EXE,EXCEL.EXE,2,1,5,20,14,1549032291
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,16,1549032381
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,16,1549032398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,17,1549032447
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,18,1549032530
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,19,1549032541
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,19,1549032561
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,19,1549032571
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,21,1549032702
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,21,1549032698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,21,1549032719
C:\Program Files (x86)\Microsoft Office\root\Office16\EXCEL.EXE,EXCEL.EXE,2,1,5,20,24,1549032848
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,24,1549032889
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,25,1549032900
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,25,1549032903
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,25,1549032933
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,25,1549032944
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,26,1549032997
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,26,1549032999
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,26,1549033003
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,27,1549033058
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,1,5,20,30,1549033252
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,31,1549033298
C:\Program Files (x86)\Microsoft Office\root\Office16\EXCEL.EXE,EXCEL.EXE,2,1,5,20,31,1549033310
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,1,5,20,32,1549033354
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,1,5,20,32,1549033375
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,1,5,20,36,1549033598
